RT0001
1;23/08/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;ES-01260;DARAMUN;2100112001;100;5;2;;N;N;
1;23/08/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;21291;TOPAS 200 EW;ENO2F0204;100;5;1;;N;N;
1;23/08/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;15118;HERBIDENS;01230227;1;3;2;;N;N;
1;12/07/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;25143;KARATE ZEON + 1.5 CS;ENO2D1303;250;5;2;;N;N;
1;07/07/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;21291;TOPAS 200 EW;ENO2F0204;100;5;5;;N;N;
1;01/07/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;21291;TOPAS 200 EW;ENO2F0204;100;5;5;;N;N;
1;22/06/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;ES-01260;DARAMUN;2100112001;100;5;5;;N;N;
1;22/06/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;21291;TOPAS 200 EW;ENO2F0204;100;5;5;;N;N;
1;14/06/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2; ES-00001;DYNALI;ENO3D1007;1;3;1;;N;N;
1;03/06/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;ES-00981;ZZ-CUPROCOL;POR2C29685;1;3;1;;N;N;
1;18/05/2023;;1236149506SS;11;B36286300;1236154386SS;ALMACENES GONZALEZ E HIJOS , S.L.;;986 625 264;;CUMIEIRA DE ARRIBA , Nº 9;36770;ES;36;048;;;;;B36286300
2;18984;MIKAL-PLUS;EQ40001437;1;2;30;;N;N;
1;18/05/2023;;1236149506SS;11;B09506916;070942678SS;TERRASTAR SL ;;947 483 791;;C/.VITORIA , 277;09007;ES;09;059;;;;;B09506916
2;ES-00344;ELECTIS TRIO WDG;2312-01;4;2;1;;N;N;
1;18/05/2023;;1236149506SS;11;B09506916;070942678SS;TERRASTAR SL ;;947 483 791;;C/.VITORIA , 277;09007;ES;09;059;;;;;B09506916
2;ES-00599;HILEO NT;15122215;5;3;4;;N;N;
1;18/05/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;ES-00624;KARATE TRAP C ;PRB2EP0207;1;4;25;;N;S;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;24397;RIDOMIL COMBI PEPITE;SSP2F2719;1;2;30;;N;S;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;ES-00322;CARIAL FLEX;ENO8C1205;60;1;20;;N;N;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;ES-00288;AMPEXIO;CHE1L2531;750;1;6;;N;N;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;25394;AMPEXIO C;CHE2C2512;4;2;4;;N;N;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;ES-00492;CAMIX 560 SE;CHE1K20003;1;3;24;;N;N;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;12901;THIOVIT JET;CHE0L24916;1;2;30;;N;N;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;21291;TOPAS 200 EW;ENO2F0204;100;5;20;;N;N;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;24412;AZUFRE SUJLFORIX;01230116;1;2;40;;N;S;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;12276;AGRAL;POR1F14491;1;3;6;;N;N;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;ES-00859;MAXIL WG;01220207;30;1;80;;N;S;
1;16/03/2023;;1236149506SS;11;B36028736;1236149509SS;AGROVAL , S.L.;;986 346766;;PLIG IND. LAS GANDARAS DE PRADO , S/N;36475;ES;36;039;;;;;B36028736
2;12276;AGRAL;196035;250;5;12;;N;N;
1;19/01/2023;;1236149506SS;11;34301908F;1227153572SS;JULISSA GUZMAN BEATO - JURAGRO ;;634 197 547;;C/. BENITO VICETTO , Nº 18;27400;ES;27;031;;;;;34301908F
2;24568;FANTIC F;S211280;30;1;40;;N;N;
1;19/01/2023;;1236149506SS;11;34301908F;1227153572SS;JULISSA GUZMAN BEATO - JURAGRO ;;634 197 547;;C/. BENITO VICETTO , Nº 18;27400;ES;27;031;;;;;34301908F
2;24568;FANTIC F;S220633;30;1;40;;N;N;
